"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"168",169,176,1.37605926758109,0.042786107527003,1.30016740114423,1.30925171725449,1.34278537627114,1.37581224979868,1.40700426926363,1.44744184171738,1.45914962526312
"169",170,177,1.34265629186475,0.0408562553665379,1.26892637379481,1.27760166656729,1.31146969996541,1.3431950061187,1.37203342484853,1.4095681974691,1.41993794783363
"170",171,178,1.28826541138796,0.0375229086093962,1.21944373134421,1.22964754169917,1.25919007156295,1.28858328360812,1.31533380116453,1.35078551975038,1.3595152638458
"171",172,179,1.21634497116442,0.033943193345742,1.15247989313547,1.16167331961184,1.19091566792923,1.21702388298266,1.24085931811572,1.27192696404685,1.27968982344944
"172",173,180,1.14724845973627,0.02817093541048,1.09537370817458,1.10275205123724,1.12664465511486,1.14705481666038,1.16727981625777,1.1932180652959,1.20121307837757
"173",174,181,1.07680849081651,0.0233604194445801,1.03268931636313,1.03966143082923,1.06054978883546,1.07618974119692,1.09283209429382,1.11579843940622,1.12273192078242
"174",175,182,1.07423980889423,0.0204234701039208,1.03550464015811,1.04064197340647,1.06019409887963,1.07365676424193,1.08848224104297,1.10777989535773,1.1142996658059
"175",176,183,1.04289188489957,0.0185839436963426,1.0058562305107,1.01192209294959,1.03076829525641,1.04282378270985,1.05488897344294,1.07384628637563,1.07965356059276
"176",177,184,1.05268665132781,0.0176323644868976,1.0186566528953,1.02345386323827,1.04092117786546,1.05276268511959,1.06463326227258,1.08213948263684,1.08729910387794
"177",178,185,1.0525686796344,0.017027366956268,1.02094506128802,1.02513480359277,1.0411680143046,1.05230002576826,1.06402255166517,1.08061049356452,1.08621762943983
"178",179,186,1.05746297489397,0.016669126969047,1.02494599235444,1.0294049204761,1.0460100654928,1.0577907206335,1.06866692053322,1.08467546299158,1.08948257909913
"179",180,187,1.03931705122959,0.0163273756142747,1.00748502234732,1.01233412098547,1.0280784290492,1.03957995845581,1.05011331091423,1.06621475401229,1.07110140722319
"180",181,188,1.05399675156779,0.0166038388377912,1.02126503525539,1.02717088516132,1.04282626987359,1.05384531302232,1.06465632180265,1.08149638211613,1.08647468423273
"181",182,189,1.10270826946906,0.0162578684490822,1.07059605302514,1.07653634477904,1.09211621731375,1.10243821452968,1.11334553109487,1.12978489318696,1.13627612999958
"182",183,190,1.10090128799717,0.0163208080196145,1.06911408153494,1.07454366292389,1.08995138907288,1.10046903238899,1.11179215800234,1.12738186541478,1.13327095986911
"183",184,191,1.08391647759947,0.0170533541153213,1.04988148964579,1.05560909762408,1.07270981983897,1.08405219930088,1.09515142577249,1.11274705439964,1.11721756999609
"184",185,192,1.06871972649796,0.0173416037711743,1.03546765217086,1.04083114197196,1.05696409233292,1.06845859949451,1.08051445902493,1.09787194350395,1.10260776571514
"185",186,193,1.04923563805229,0.0164608936200453,1.01640361599439,1.02267604056054,1.03813519822557,1.04927925058951,1.06040798621736,1.07614223177035,1.08014265192119
"186",187,194,1.01647680114088,0.0156819077349412,0.98520298160822,0.990080418366898,1.00573613328855,1.01667210135296,1.02743066383807,1.04177816097778,1.04671683718358
"187",188,195,1.03664926227755,0.0150962245073756,1.00723054881036,1.01175541429963,1.02617471354801,1.03659060394997,1.04699158626099,1.06140534670502,1.06576311629686
"188",189,196,1.02911538491385,0.0145640202964264,1.00080299481724,1.00547349621338,1.01938443278122,1.02902900340354,1.0385634080803,1.05321541406736,1.05798783841943
"189",190,197,0.995834700747142,0.0153286992376031,0.966388673400491,0.970712853847038,0.985327797164809,0.995459917724785,1.00611012515402,1.02109690828048,1.0264676361233
"190",191,198,0.993402249460589,0.0145232866870733,0.964959531354014,0.969282036915885,0.98352269359869,0.993422767850821,1.00316950343209,1.01744114829422,1.02157935327971
"191",192,199,1.00728319057283,0.0145802100672531,0.979274010088623,0.983424512442027,0.997298947494549,1.00716292697635,1.01712464794455,1.03070472367876,1.03602717372459
"192",193,200,0.987810195970522,0.0146087129780979,0.959684817558975,0.963854007706686,0.978188015702211,0.987808514054449,0.997601937887239,1.01231053064228,1.01660167924941
"193",194,201,0.984088415105036,0.0146368588703589,0.95585156639892,0.960184071004451,0.973800477690028,0.983987897518979,0.994178759037702,1.00803885397502,1.01278460716854
"194",195,202,1.02202008467362,0.0149343017575028,0.993105587425337,0.997261768157047,1.0119382880605,1.02185092204523,1.03209354473348,1.04685816222017,1.05203242027709
"195",196,203,1.02556485909821,0.0147173251564434,0.996580865680462,1.00132881649766,1.01569821789207,1.02563873793603,1.03558121746812,1.04946915450655,1.05459930311437
"196",197,204,1.05573610871047,0.0146903668897067,1.02748054710963,1.03186066676516,1.04573267439115,1.05547914024679,1.06576360816107,1.08006044852844,1.08445207374838
"197",198,205,1.08873134951208,0.0156791112943141,1.05784446930123,1.06241990785007,1.07846434000083,1.08877575218508,1.09895704871063,1.11479872045059,1.11998055000618
"198",199,206,1.06615204733505,0.0159715517169499,1.03475419485418,1.03971780179531,1.05524971384057,1.06618616208357,1.07744148320675,1.09225171280065,1.09629808178554
"199",200,207,1.06336871087488,0.0164305916196679,1.03205018639614,1.03667007301022,1.05229982257124,1.06306842464939,1.07452912475664,1.09113009782703,1.09650522770758
"200",201,208,1.07893166735968,0.0160877781832984,1.04634377173403,1.05215149866632,1.06800158176491,1.07901781642064,1.08950330018791,1.10542861145079,1.11004474487167
"201",202,209,1.0699837096838,0.0154736612243682,1.0398774117921,1.04466640327941,1.0597096750707,1.06961607440851,1.08037659657034,1.09525076877138,1.10010627818922
"202",203,210,1.02666273976021,0.0152636271279646,0.997629219028582,1.00195097810668,1.0161023818428,1.0263358496213,1.03676394654428,1.05307222546875,1.05741299142204
"203",204,211,1.01866406460728,0.014828972625793,0.989972192013051,0.994476885804502,1.00843675247067,1.01841662044558,1.02864194309459,1.04309409226122,1.04780857969862
"204",205,212,0.975056764340304,0.0140778389833091,0.947516567871555,0.951560206113466,0.965486859337781,0.975359533593843,0.98485316814186,0.998528215441727,1.00254753266692
"205",206,213,0.914753751231394,0.0136865705786019,0.887610861271967,0.891748872818176,0.905723541226964,0.914987024895078,0.92371226400207,0.937495920521011,0.941308728643994
"206",207,214,0.928564161816522,0.0142863114787945,0.90111149865321,0.905384631487641,0.918677749059468,0.928537124214484,0.938347675364054,0.951968513159264,0.957480079414828
"207",208,215,0.894378042575745,0.0143149340675585,0.865213283271244,0.870764724303989,0.884831703755325,0.894661376539707,0.904067869437994,0.917579731803124,0.921383905664599
"208",209,216,0.899278209902767,0.015555495626217,0.868039285413603,0.873195953836527,0.888655903102356,0.899533153548748,0.910104433118394,0.924400031399806,0.928461829742207
"209",210,217,0.943326094912531,0.0166889968559248,0.910581573286701,0.915852518048028,0.931991407337515,0.943749156180803,0.954201182615701,0.971371798981082,0.975973651563027
"210",211,218,1.00406884386611,0.0168493188956278,0.970638705081623,0.976001772367082,0.99294405164245,1.00400885910216,1.01557696065033,1.03218332645902,1.03707246928163
"211",212,219,0.991962142823454,0.0152843082576989,0.963550375816591,0.967489337146815,0.981375843909309,0.99247036850116,1.00232218117748,1.01671336508347,1.02279266603692
"212",213,220,0.996555434307123,0.0148415295945418,0.967956103162433,0.972258412800485,0.986388475760276,0.996529821302922,1.00656761344643,1.02088436303873,1.02517470592912
"213",214,221,1.02531423023313,0.0147893469472351,0.995931183685929,1.00061013616288,1.0154646582526,1.02548082048026,1.03529506198248,1.04990535574555,1.05540230938032
"214",215,222,1.02120843323281,0.0149194239395781,0.991587489160427,0.996870067345329,1.01118651735941,1.02123672692714,1.0311926458822,1.04583154961467,1.05158126369727
"215",216,223,1.04225824560564,0.0150212599645332,1.01276706360808,1.01797920090783,1.03253152827786,1.04233695043089,1.0522287005896,1.06706195965638,1.07181145591389
"216",217,224,1.01813312580012,0.0148058496794863,0.989244081534049,0.994516669003495,1.00807221052002,1.01797497748908,1.02765569461315,1.04282664539336,1.04753373596361
"217",218,225,0.974250995093064,0.0144710470482379,0.94611414234442,0.95027675085371,0.964544292375521,0.974315081244789,0.983802658734647,0.998863911977339,1.00310869181123
"218",219,226,0.931110195203044,0.0138419711916688,0.903542919503385,0.908486579227435,0.921754344560698,0.931005124753433,0.94018341131274,0.95440768787442,0.958832298779659
"219",220,227,0.932249773974172,0.0142487043679873,0.904500456042467,0.909227987068922,0.922609059457193,0.931900830427064,0.941791217659529,0.955887493669181,0.960315190626432
"220",221,228,0.934764677432975,0.0145249612856996,0.906686946856784,0.911024647241147,0.924988547314743,0.934561104407361,0.944392972865432,0.958551581764618,0.963208257445034
"221",222,229,0.938720119501231,0.0149880934972374,0.909415042421742,0.91371292928277,0.928807043451858,0.938595839671425,0.948688663581265,0.963084963910158,0.967945365600428
"222",223,230,0.937253993055789,0.0155508975986394,0.907162948609843,0.911962512581802,0.927047497556978,0.937258873753276,0.947757974143104,0.962861318258264,0.968017602573358
"223",224,231,0.931212975905998,0.0153076264257689,0.901275979483615,0.906426486390361,0.920916019472505,0.931223521468021,0.941874407460016,0.95646192750055,0.960869699521159
"224",225,232,0.928946283996025,0.0152445271375401,0.89971315342896,0.904434998863633,0.918629745296544,0.928791614836744,0.938921527979887,0.954445048531666,0.9587307784851
"225",226,233,0.931968909377609,0.0154050452367554,0.903685631072728,0.907389429773369,0.921201548960227,0.931508289153268,0.942414375740687,0.958057346772686,0.963748430336718
"226",227,234,0.936882681646052,0.0154338817252507,0.907586045339398,0.912264274875968,0.926236361894656,0.936816120888938,0.94757091218982,0.962512235235497,0.966737916043554
"227",228,235,0.93747737836514,0.0157772438865514,0.906925218207628,0.911741451397381,0.926432121808175,0.937288137415317,0.948211767068903,0.963717659832974,0.968618380555323
"228",229,236,0.945672553586449,0.0154164832175808,0.916739409133159,0.920565088242461,0.935211074887076,0.945751891301252,0.955489380952517,0.971473313631035,0.976137449765708
"229",230,237,0.949208144953336,0.0156876129679391,0.919019262553651,0.923381777170388,0.938414042492057,0.94900947470158,0.959805988136089,0.975242530260689,0.980157942776672
"230",231,238,0.985896362096424,0.0160544978328706,0.953368943453887,0.959185680894965,0.975058224020794,0.986214044084165,0.996467701452057,1.01210455754669,1.01659871019383
"231",232,239,1.02359430465653,0.0161201246526309,0.992795302448329,0.996897041132008,1.01234762556349,1.0236718523471,1.03439665672843,1.05031458567444,1.05497532502682
"232",233,240,1.06851418857663,0.0164129353370955,1.03662276373793,1.04191566378914,1.05712121257345,1.06836751160927,1.08005915326375,1.09584711260001,1.09999079552418
"233",234,241,1.10980666648785,0.0169089727349612,1.07678076342818,1.08248951726857,1.0981129649105,1.10988728265539,1.12092808615009,1.13735772744759,1.14341054948704
"234",235,242,1.13663213128162,0.0180858926856114,1.1016945118354,1.10768847835222,1.12456176312396,1.13622641316238,1.14956558336481,1.16679147172454,1.17236216574713
"235",236,243,1.15125962673838,0.0200790383493718,1.11312026139547,1.11934704517998,1.13775928284823,1.15023733904039,1.1645731495617,1.18581879633554,1.1925345416964
"236",237,244,1.15254612733637,0.0212383247176839,1.11292617634115,1.11889253501648,1.13751148775361,1.1520786740957,1.16682705089975,1.18823036365802,1.19370072223786
"237",238,245,1.15383518595211,0.0225158179610476,1.11220225824939,1.11830359406074,1.13797623748878,1.1531958495261,1.16901692207888,1.19142158378802,1.19944711335355
"238",239,246,1.12685243182038,0.021173570609497,1.08675307365102,1.09248839959945,1.11199180632572,1.1258637495203,1.14139883399763,1.16266489848679,1.16950556323659
"239",240,247,1.10390718430249,0.0202075559057733,1.0657541849294,1.07113440676823,1.09014606338808,1.1034994403252,1.11767879630791,1.13721198500235,1.14426865371364
"240",241,248,1.07057922254157,0.0185631967920078,1.03505537551137,1.04021958762919,1.05787920194877,1.07085249660844,1.08282268186456,1.10145666557606,1.10652985564817
"241",242,249,1.0615853923893,0.0172132238293329,1.02922508944766,1.03368199922279,1.04947953400432,1.06157296415185,1.07346339878409,1.08993509443487,1.09503827597164
"242",243,250,1.0611677823873,0.0156303417148068,1.03120674966144,1.03590095728013,1.05092059512393,1.06079605446946,1.07101881806346,1.0879154059901,1.09295137198934
"243",244,251,1.05928322964801,0.0151079351516292,1.02997718024848,1.03460022489882,1.04866860359622,1.05939805850751,1.06948333225848,1.08400648218213,1.08961644510099
"244",245,252,1.06613225935749,0.0150538931402467,1.0367586076857,1.04190921608197,1.0554327785089,1.06601522485536,1.07666443177064,1.09113453126444,1.09543849051265
"245",246,253,1.06475485755534,0.0152093496112026,1.03546443481457,1.03948066567171,1.05404369144092,1.0648222098743,1.07538888504312,1.08993877046062,1.09459068591323
"246",247,254,1.07276001423145,0.0149078831518942,1.04430953469569,1.04872207379945,1.06255117074248,1.07281873036216,1.08293536720385,1.09696574615274,1.10216292439943
"247",248,255,1.07875428594268,0.0153907636334232,1.04793405231198,1.0533677538161,1.06831865913939,1.07889037520526,1.08887025020244,1.10361579644559,1.10878961240815
"248",249,256,1.08945885229417,0.0153203034225966,1.06040373074411,1.06447357482186,1.07914476197318,1.08919227502926,1.0993949244538,1.1154924438905,1.12005452065719
"249",250,257,1.07774958353955,0.015581284628896,1.04734117420638,1.0520489920019,1.0676791400399,1.07775629908523,1.08814960755669,1.10332137997353,1.10915649068588
"250",251,258,1.06496045112553,0.0155148818551931,1.0354368727884,1.04024490752235,1.05424959948959,1.0645944441733,1.07568177499477,1.09126978996737,1.09513450470508
"251",252,259,1.05789410883752,0.0150593614779233,1.0284133051996,1.03290989874031,1.04814704275136,1.05787962581539,1.06792342783417,1.08263645890985,1.08787812604252
"252",253,260,1.05161088469723,0.0145817323440513,1.02375526977082,1.02766481325999,1.0414007896338,1.05152090961054,1.06197645475737,1.07568971446118,1.07958141951412
"253",254,261,1.04773761101517,0.0143166398946287,1.01955853234634,1.02423061835073,1.03798160023194,1.04766431476636,1.05742543648888,1.07138505885682,1.07617279230061
"254",255,262,1.0445753233567,0.0136226968516543,1.01806347201588,1.02180842033177,1.0354302812465,1.04430102875496,1.05387747394463,1.06700938385748,1.07182988734065
"255",256,263,1.04975143140912,0.0136931115933726,1.02372402877739,1.02735537963772,1.04013828215898,1.04980886276287,1.05947592215203,1.07239731377871,1.07607162569212
"256",257,264,1.05555778583007,0.0136883767469694,1.02863737525714,1.0334406308652,1.04638620286841,1.05547511334015,1.06474973988614,1.07807108606008,1.08272128705201
"257",258,265,1.06428282931549,0.0136293762141173,1.03803670580051,1.04181005862533,1.05466032924274,1.06458249317469,1.07347971683927,1.08679004647578,1.09111415643972
"258",259,266,1.07330317822979,0.0141318463058927,1.04567409594266,1.05064093614959,1.0635633060475,1.0732772390367,1.08267667479794,1.09695789354177,1.10161982906061
"259",260,267,1.07913176852019,0.0143879116434783,1.05018016756974,1.05543015330634,1.06985141080119,1.07923731361576,1.08863502837015,1.10318901667763,1.10805451020341
"260",261,268,1.08588673929532,0.0146118736641133,1.05866098683152,1.06200976278939,1.07585585825009,1.085479429457,1.0955804563679,1.10997331809694,1.11577655859869
"261",262,269,1.09254319305992,0.0146386288417605,1.06402904801707,1.06837172673843,1.08275976035051,1.0924074044879,1.10252363512948,1.11654324101998,1.12094889358633
"262",263,270,1.09608321004572,0.0151103703312691,1.06702840405435,1.07109105934064,1.08572593114242,1.09625657905706,1.10668766534389,1.12084428387898,1.12518302139449
"263",264,271,1.08609422951635,0.0148128663084304,1.0561915925149,1.06136647676552,1.07661755443659,1.0859611596042,1.09617416835036,1.10996671319797,1.11453508000331
"264",265,272,1.07170393905545,0.0145739910165221,1.04368758712748,1.04742235516635,1.06173401138342,1.0718310369477,1.08157472283056,1.09592267554131,1.10008662530414
"265",266,273,1.05338581591254,0.014252517127989,1.02720280732081,1.03069662538433,1.04343494769097,1.05284145240772,1.06274851572115,1.07706569355219,1.08177777531789
"266",267,274,1.0409996065935,0.0139045128012142,1.01349184163076,1.01783159105954,1.03150230832649,1.04088645683751,1.05021139227044,1.06371458835524,1.06818550046751
"267",268,275,1.03121031524626,0.0129008677331667,1.00497338572872,1.0099879369941,1.02264015494627,1.0313296210475,1.04013461986535,1.05191368334339,1.05626493593768
"268",269,276,1.02907791998528,0.012632799768571,1.0040238653931,1.00839868108523,1.02063529650463,1.02929313644622,1.03746034712527,1.05039005048814,1.05387315675324
"269",270,277,1.02070612964691,0.012523641637708,0.996863029235914,0.999941771125552,1.01224624417065,1.02070841849256,1.02897123440879,1.04174303664784,1.04557255040987
"270",271,278,1.00944858990153,0.0121940674152483,0.985792047332106,0.989197066811556,1.00119562824271,1.00944828501196,1.01767098375826,1.02973120710638,1.03351806249844
"271",272,279,1.00195745595795,0.0121397103716293,0.978819538457415,0.982028099460969,0.99348414141734,1.00162348321413,1.0103900244948,1.02234503749667,1.02586848458261
"272",273,280,1.00016491736592,0.0120925500413509,0.976898920000678,0.980437532880417,0.99224674572653,1.00009594784064,1.00821818805637,1.01994800949116,1.02367117902048
"273",274,281,0.997477266135835,0.0121882172437903,0.974328612341048,0.977623534260633,0.989035677690204,0.997143475342714,1.00602915298571,1.01766869110123,1.02117733632049
"274",275,282,0.988388947389936,0.01158465300063,0.965211422601097,0.969410636617369,0.980886607713608,0.988368177816142,0.996105223276753,1.00704608808352,1.01098660823257
"275",276,283,0.984543759625443,0.011959311768579,0.96090303795707,0.964654705376537,0.976927068259035,0.984515080972813,0.992613110805008,1.0037655533804,1.00769080752814
"276",277,284,0.968176279255407,0.0120768325358636,0.944579433257031,0.948526878546348,0.959960713248648,0.967937001366138,0.976226768039078,0.988055719272421,0.992371289697524
"277",278,285,0.967088227289496,0.0119888748217121,0.943692577443352,0.947699638347738,0.958655590035729,0.967149083773727,0.975166703779088,0.987082187801125,0.990098093887903
"278",279,286,0.967402322454566,0.0120145490511011,0.943444380033084,0.947926755703896,0.959233044405461,0.967360260312183,0.975341750500888,0.987499630552918,0.991551994699873
"279",280,287,0.96703433953875,0.011818889770714,0.944450759975151,0.947964203103766,0.958778552929072,0.967066397772905,0.975028102180448,0.986611489019372,0.989952420063779
"280",281,288,0.969598578636589,0.0122213099699328,0.94663232864466,0.949935562138473,0.961078482167504,0.969250833715316,0.977883887032056,0.990247448138159,0.993475634756538
"281",282,289,0.978850227589078,0.012183422332227,0.955663429534489,0.959153466559342,0.97036810608434,0.978884960360292,0.98696150153198,0.999097876494157,1.00274591167939
"282",283,290,0.984717376242662,0.0120759056440461,0.961681298670514,0.965043568521759,0.976760209315365,0.984614308012342,0.992597292979269,1.00494513647747,1.00929299434041
"283",284,291,0.96834826954123,0.0121810580117945,0.944226448218288,0.948212053065445,0.960396299054934,0.968241256596372,0.976345602164047,0.988310085962639,0.992919769785752
"284",285,292,0.960843290357878,0.0121706777913566,0.937148467439979,0.940561511533804,0.952745895362745,0.960806729925245,0.969198266068553,0.980956704152761,0.98458087274373
"285",286,293,0.944965457849679,0.0121729702868612,0.921428836833553,0.925299691451374,0.936818224719892,0.944699907189567,0.953201739471683,0.964941130153048,0.968815620538358
"286",287,294,0.946073164095622,0.0121224648703701,0.922110577193016,0.926258123857874,0.937867955099659,0.945865736831475,0.954442314652473,0.966222683074242,0.970157289519329
"287",288,295,0.956719037027358,0.0124684163830524,0.93193654966708,0.935919706611126,0.948510677259153,0.956506811048282,0.9648749637167,0.977370136623469,0.981894380647753
"288",289,296,0.952391955308695,0.0126046891117456,0.928089055140024,0.931821392254732,0.943679679536863,0.952217647891403,0.96075478374169,0.97315918293349,0.978681967673323
"289",290,297,0.957790678233233,0.0128430639802073,0.932222504914979,0.936636135854895,0.948904634728621,0.957771638526726,0.966625308670044,0.978470859518106,0.981900789417827
"290",291,298,0.967396684241246,0.0125995764571229,0.94240099307116,0.946764758556217,0.958946720080021,0.967654378614736,0.975762194579203,0.987892605166652,0.992037081166961
"291",292,299,0.990521221068469,0.0127997249250672,0.965441653004225,0.969498048785549,0.982157332962885,0.990775918224447,0.999049628127246,1.0116328136997,1.01586055129514
"292",293,300,1.01170233983143,0.0127183268576046,0.985916473066586,0.990308956155826,1.00320632592917,1.01179053794779,1.02027518131374,1.03196001927672,1.03555769179062
"293",294,301,1.0373750949356,0.0127387183966092,1.01339018973203,1.01712926077083,1.02869624731896,1.03737385284005,1.045952474452,1.05825413593281,1.06271772734207
"294",295,302,1.04313274898427,0.0130620740191657,1.01698613096564,1.02194625376531,1.03366522393696,1.04341382198506,1.05205473415983,1.06437408533613,1.06907135120649
"295",296,303,1.04157387690573,0.0133450355138409,1.01495239079455,1.01928362254518,1.03263017485561,1.04173863382928,1.05035130068446,1.0633676756527,1.06698514999455
"296",297,304,1.04819118966457,0.0134872415377654,1.02208276586476,1.0262999579583,1.03894610064188,1.04788040532474,1.05743767829464,1.07026752545292,1.07471732161758
"297",298,305,1.0360828452998,0.0134297155824101,1.01008502128117,1.01386813163785,1.02664240882723,1.03619344028702,1.04516890708843,1.05847366726346,1.06195204575847
"298",299,306,1.0046080845649,0.0128302971292447,0.979321974050152,0.982978731063804,0.996055239941542,1.00491574613805,1.013319568256,1.02532761298212,1.02970248195159
"299",300,307,0.998038801851212,0.0124543400352053,0.973611126566281,0.977800550128185,0.989748317988598,0.99795258985353,1.00657031682818,1.01883523982272,1.02297757485546
"300",301,308,0.978339866763631,0.0125798697334392,0.95320375212138,0.957219919325291,0.969716587709956,0.978468829737695,0.987001961575108,0.9986538068907,1.00280634474487
"301",302,309,0.955351710255859,0.0121348303998674,0.932071136233463,0.935075968529461,0.946984889658718,0.955316159764122,0.963905038291397,0.975204282006237,0.978868640074635
"302",303,310,0.935210636891355,0.0120879571712849,0.912397225325733,0.915534906631909,0.926855600003143,0.935035036897235,0.943073540328991,0.956138418514005,0.959343802433643
"303",304,311,0.922846698460539,0.0128069690135741,0.897713505293956,0.901900204285378,0.914200138620995,0.922719472070764,0.93185701350581,0.943407832810636,0.947629835070833
"304",305,312,0.91842942288404,0.0131620718395076,0.892802089766374,0.897071275611095,0.909555337507107,0.918336494954415,0.927506284582869,0.940530176815797,0.944038015412105
"305",306,313,0.893902351423446,0.0133215977446488,0.869666027605601,0.872938180568095,0.884482043786753,0.893381192952611,0.902901780761897,0.915878522733715,0.920458250167935
"306",307,314,0.896879054054538,0.0139973365698353,0.870155129478254,0.874237284981366,0.886964489461627,0.896893273679566,0.906397291836276,0.919654104414701,0.923792777038547
"307",308,315,0.905026813602103,0.0144626210790785,0.877011944098915,0.880806806137374,0.89512068922458,0.905191369757292,0.914771465990965,0.928658868450147,0.933990900917346
"308",309,316,0.907428201466606,0.0145724254997839,0.88035812494655,0.883927476229102,0.897250027510662,0.907073890582997,0.917433753088986,0.931374799694963,0.935739862008078
"309",310,317,0.915276622731642,0.0149527404298321,0.886993245761819,0.891390525999192,0.905043191358062,0.914911634597095,0.925640305966578,0.939534413146524,0.944293126797015
"310",311,318,0.922447318030973,0.014493534616388,0.894571429889268,0.899258257895582,0.912398347870286,0.922579064224365,0.932351556348908,0.946447807703609,0.950460980357149
"311",312,319,0.922996647735311,0.0144000186826538,0.89494443390136,0.899199457070378,0.913243413949361,0.923406675440747,0.932417277228272,0.946810695626221,0.951104486440814
"312",313,320,0.872844016522701,0.013426604701294,0.846768917912136,0.850801603362711,0.864136812448869,0.872540736219981,0.881501857186445,0.895382364578166,0.89926897279523
"313",314,321,0.876262298763247,0.0140073950314118,0.848599804607735,0.853217562880856,0.866928695440661,0.87645720529762,0.885558289830335,0.898964369552478,0.903500677013397
"314",315,322,0.885228003511962,0.0153023151719457,0.856171134706823,0.860348216058273,0.874780432450075,0.885270440948926,0.895662727800103,0.910786719764299,0.914865850766401
"315",316,323,0.859346638432769,0.0150444599664044,0.830626221010984,0.834475303242544,0.848929721761259,0.85899083941286,0.869483508107883,0.884455442242354,0.889777821587445
"316",317,324,0.861912663949772,0.0156798731383337,0.832588918155471,0.837417006092443,0.851042459976657,0.861558939510163,0.872573569473679,0.887995973369063,0.893395648175703
"317",318,325,0.848613281475254,0.0158620568529463,0.818986231239711,0.823175119506322,0.837730708194043,0.848265802483751,0.859466612195137,0.87462221509747,0.881280032958455
"318",319,326,0.827642495655871,0.0165275514966457,0.795741459725996,0.800222685871606,0.816271375966283,0.827288278257961,0.839157388756823,0.854069300830784,0.860515715276275
"319",320,327,0.776107666713327,0.0159985188742572,0.745447581188966,0.750506516899143,0.765024466495142,0.775845373850816,0.787036590358596,0.802725115400122,0.807298537493637
"320",321,328,0.792429898512681,0.0180253165943503,0.75718678894746,0.762378656139283,0.779819362979651,0.792466539365518,0.804796932724506,0.822307170809471,0.826917099026944
"321",322,329,0.796828491426595,0.0190524128921054,0.760673873934877,0.766580240980743,0.783309270859591,0.796308291514892,0.809864832520491,0.828617065873581,0.834634554516718
"322",323,330,0.784431393793802,0.0194887399388038,0.747414777296501,0.753201417789299,0.770796272156937,0.783620542163242,0.797957055482453,0.817051968933365,0.822943568033565
"323",324,331,0.785320127975719,0.0196741055540353,0.74737670878851,0.75288734258041,0.771519617332993,0.784943991020944,0.799045951351801,0.81755833607885,0.822926783819901
"324",325,332,0.753483327663856,0.019454731101784,0.717279329554567,0.721948166761213,0.739444891905502,0.753020506669382,0.767364125514625,0.785303758313152,0.790742348285335
"325",326,333,0.74726692328811,0.0197803460563425,0.709788996157294,0.715358009820081,0.733157669967782,0.746781019614908,0.7613985990194,0.780147773390377,0.786111774431242
"326",327,334,0.739224915854841,0.0209389453212989,0.699334963103409,0.7057258731521,0.724600914909856,0.738390792813607,0.753684032269714,0.774113580375614,0.78102568678492
"327",328,335,0.783167842003393,0.0225402452850846,0.741606871290269,0.747181289267752,0.767345713545475,0.78238791778321,0.798878651506502,0.821009585002273,0.828209483031389
"328",329,336,0.810709478477825,0.0231024545475209,0.768517964424802,0.774354002782583,0.794560468571199,0.809994770768237,0.825949302670565,0.850419466248598,0.857578738894326
"329",330,337,0.809921414996763,0.0221363547698767,0.768292353220749,0.774174563347837,0.79463633232952,0.809127665452893,0.82450925022934,0.847630491241722,0.854719099667018
"330",331,338,0.799903699606045,0.0209301555454444,0.759393744630193,0.766315160059276,0.78556847616842,0.799770367838491,0.813775919877349,0.835485701211495,0.841868074022317
"331",332,339,0.77686192628168,0.0205715776455507,0.736717598488035,0.743852001149349,0.76313049130293,0.776228917637262,0.790538859375414,0.811440526123464,0.818529388598996
"332",333,340,0.802022505326402,0.0213157595870611,0.761391776402902,0.768104893274338,0.787289887860846,0.801266225216246,0.816862407659865,0.838161766249285,0.844453349438096
"333",334,341,0.773928903454787,0.0210762256138284,0.735017258749468,0.739773288311107,0.759061838149729,0.773548768465149,0.788179381933896,0.809349260385849,0.815272708489441
"334",335,342,0.793720553220026,0.0217757050225282,0.752014385069216,0.758204077774006,0.778344930286817,0.793089861132897,0.808374719444165,0.830666996843134,0.837569157487113
"335",336,343,0.798088792602178,0.0226016103086509,0.754793114832799,0.761883205396463,0.783363902244396,0.797653627811652,0.813730982911836,0.835738216466735,0.843120547365509
"336",337,344,0.78808867683101,0.0224759409699144,0.744798746052235,0.752108411176757,0.772526923924065,0.787300662050921,0.803289195848835,0.826300381782228,0.83441413479875
"337",338,345,0.80434661606633,0.0230616780417381,0.762440556413704,0.768139082607374,0.788271601912131,0.803370417219975,0.819413579500123,0.843138971402169,0.850456565234429
"338",339,346,0.834454475283066,0.0237243507448722,0.789040161013625,0.796548791035499,0.818456831349888,0.83328041496872,0.850211086788705,0.873578255588519,0.881106558246793
"339",340,347,0.869201942080227,0.0241638040123767,0.822908736988701,0.830148775547996,0.852579862881504,0.868911702036471,0.885129945125583,0.90969402002223,0.916372979043257
"340",341,348,0.852456209611837,0.0228208925321695,0.808942011230269,0.815736061688177,0.83683164968956,0.851821572463111,0.868007633093323,0.889903695515196,0.897082049458581
"341",342,349,0.899778421256114,0.0239467794124288,0.855504403390035,0.860969716872419,0.882986783904753,0.899512076513365,0.915215695109101,0.940566534529904,0.94874203695184
